fold,model,feature,importance
7,gradient_boosting,delta_b_90d,0.0025521035992330833
7,gradient_boosting,count_1d_missing,0.0
7,gradient_boosting,count_7d_missing,0.0
7,gradient_boosting,count_30d_missing,0.0
7,gradient_boosting,max_mag_7d_missing,0.0
7,gradient_boosting,max_mag_30d_missing,1.6168658963678662e-05
7,gradient_boosting,mean_depth_30d_missing,3.694197655135715e-05
7,gradient_boosting,days_since_m5_missing,0.0
7,gradient_boosting,min_fault_dist_km_missing,0.0
7,gradient_boosting,mean_fault_dist_km_7d_missing,0.0
7,gradient_boosting,pct_near_fault_30d_missing,0.0
7,gradient_boosting,num_clusters_30d_missing,0.0
7,gradient_boosting,largest_cluster_size_30d_missing,0.0
7,gradient_boosting,pct_clustered_30d_missing,0.0
7,gradient_boosting,max_grid_cell_count_30d_missing,0.0
7,gradient_boosting,b_value_180d_missing,4.493867177209874e-05
7,gradient_boosting,a_value_180d_missing,7.989481503772274e-05
7,gradient_boosting,delta_b_90d_missing,0.0
7,gradient_boosting,province_Davao De Oro,0.001929049855129666
7,gradient_boosting,province_Davao Del Norte,0.014840694524104874
7,gradient_boosting,province_Davao Del Sur,0.0005968037686942447
7,gradient_boosting,province_Davao Occidental,0.004184836289829
7,gradient_boosting,province_Davao Oriental,0.0
8,random_forest,count_1d,0.003953888339816842
8,random_forest,count_7d,0.009384740577200238
8,random_forest,count_30d,0.6530339042016307
8,random_forest,max_mag_7d,0.02078940525613432
8,random_forest,max_mag_30d,0.02786763961962299
8,random_forest,mean_depth_30d,0.0559860039891924
8,random_forest,days_since_m5,0.02848526756473683
8,random_forest,min_fault_dist_km,0.019423945152911504
8,random_forest,mean_fault_dist_km_7d,0.036787229266994986
8,random_forest,pct_near_fault_30d,0.024051946551468282
8,random_forest,num_clusters_30d,0.005509478700189745
8,random_forest,largest_cluster_size_30d,0.011159646976490776
8,random_forest,pct_clustered_30d,0.019057683304956767
8,random_forest,max_grid_cell_count_30d,0.004615877825230621
8,random_forest,b_value_180d,0.029378282319129468
8,random_forest,a_value_180d,0.01850758360972764
8,random_forest,delta_b_90d,0.005650324099948911
8,random_forest,count_1d_missing,0.0
8,random_forest,count_7d_missing,0.0
8,random_forest,count_30d_missing,0.0
8,random_forest,max_mag_7d_missing,0.0002808108616026292
8,random_forest,max_mag_30d_missing,0.00027259057192034655
8,random_forest,mean_depth_30d_missing,0.00021661251360725393
8,random_forest,days_since_m5_missing,0.0
8,random_forest,min_fault_dist_km_missing,0.0002824598810177345
8,random_forest,mean_fault_dist_km_7d_missing,0.00030365619741788377
8,random_forest,pct_near_fault_30d_missing,0.0002748565580614086
8,random_forest,num_clusters_30d_missing,0.0
8,random_forest,largest_cluster_size_30d_missing,0.0
8,random_forest,pct_clustered_30d_missing,0.0
8,random_forest,max_grid_cell_count_30d_missing,0.0
8,random_forest,b_value_180d_missing,0.0014974038457843406
8,random_forest,a_value_180d_missing,0.0009906366776215607
8,random_forest,delta_b_90d_missing,0.0006530009334410043
8,random_forest,province_Davao De Oro,0.004416299371284239
8,random_forest,province_Davao Del Norte,0.012072393998373067
8,random_forest,province_Davao Del Sur,0.0035252184549687243
8,random_forest,province_Davao Occidental,0.0012127366720167802
8,random_forest,province_Davao Oriental,0.0003584761075000825
8,gradient_boosting,count_1d,0.0011593300758375121
8,gradient_boosting,count_7d,0.016399153562931416
8,gradient_boosting,count_30d,0.7455738040824053
8,gradient_boosting,max_mag_7d,0.012206460812275789
8,gradient_boosting,max_mag_30d,0.010095811540580145
8,gradient_boosting,mean_depth_30d,0.03964737763514117
8,gradient_boosting,days_since_m5,0.03343573641935583
8,gradient_boosting,min_fault_dist_km,0.011483447702756031
8,gradient_boosting,mean_fault_dist_km_7d,0.02456515444444008
8,gradient_boosting,pct_near_fault_30d,0.020657737402613775
8,gradient_boosting,num_clusters_30d,0.002285005076985943
8,gradient_boosting,largest_cluster_size_30d,0.004802363031970023
8,gradient_boosting,pct_clustered_30d,0.010086575129893692
8,gradient_boosting,max_grid_cell_count_30d,0.0012512478930142201
8,gradient_boosting,b_value_180d,0.024932096466873412
8,gradient_boosting,a_value_180d,0.016480417728004404
8,gradient_boosting,delta_b_90d,0.005038995885962633
8,gradient_boosting,count_1d_missing,0.0
8,gradient_boosting,count_7d_missing,0.0
8,gradient_boosting,count_30d_missing,0.0
8,gradient_boosting,max_mag_7d_missing,0.0
8,gradient_boosting,max_mag_30d_missing,0.0
8,gradient_boosting,mean_depth_30d_missing,0.0
8,gradient_boosting,days_since_m5_missing,0.0
8,gradient_boosting,min_fault_dist_km_missing,0.0
8,gradient_boosting,mean_fault_dist_km_7d_missing,0.0
8,gradient_boosting,pct_near_fault_30d_missing,0.0
8,gradient_boosting,num_clusters_30d_missing,0.0
8,gradient_boosting,largest_cluster_size_30d_missing,0.0
8,gradient_boosting,pct_clustered_30d_missing,0.0
8,gradient_boosting,max_grid_cell_count_30d_missing,0.0
8,gradient_boosting,b_value_180d_missing,0.0
8,gradient_boosting,a_value_180d_missing,0.0
8,gradient_boosting,delta_b_90d_missing,0.0
8,gradient_boosting,province_Davao De Oro,0.003155587578729335
8,gradient_boosting,province_Davao Del Norte,0.013832575445461341
8,gradient_boosting,province_Davao Del Sur,0.000563324968452215
8,gradient_boosting,province_Davao Occidental,0.0020582661566048823
8,gradient_boosting,province_Davao Oriental,0.00028953095971078776
9,random_forest,count_1d,0.0044346795470064666
9,random_forest,count_7d,0.009716865794852566
9,random_forest,count_30d,0.6335326670577579
9,random_forest,max_mag_7d,0.02265594114250045
9,random_forest,max_mag_30d,0.028875327616566228
9,random_forest,mean_depth_30d,0.05734322830825474
9,random_forest,days_since_m5,0.03678497000127858
9,random_forest,min_fault_dist_km,0.02223691636032853
9,random_forest,mean_fault_dist_km_7d,0.04080625548872993
9,random_forest,pct_near_fault_30d,0.02428499902814506
9,random_forest,num_clusters_30d,0.006078001723524026
9,random_forest,largest_cluster_size_30d,0.00870216849806955
9,random_forest,pct_clustered_30d,0.018507500517827177
9,random_forest,max_grid_cell_count_30d,0.0055454434802577205
9,random_forest,b_value_180d,0.02987244041140906
9,random_forest,a_value_180d,0.019957651875911066
9,random_forest,delta_b_90d,0.006382800624706685
9,random_forest,count_1d_missing,0.0
9,random_forest,count_7d_missing,0.0
9,random_forest,count_30d_missing,0.0
9,random_forest,max_mag_7d_missing,0.0004007713340823059
9,random_forest,max_mag_30d_missing,0.00021102415060113462
9,random_forest,mean_depth_30d_missing,0.00023547688856530847
9,random_forest,days_since_m5_missing,0.0
9,random_forest,min_fault_dist_km_missing,0.00032158169876915445
9,random_forest,mean_fault_dist_km_7d_missing,0.00029103276567005626
9,random_forest,pct_near_fault_30d_missing,0.00026904998237973316
9,random_forest,num_clusters_30d_missing,0.0
9,random_forest,largest_cluster_size_30d_missing,0.0
9,random_forest,pct_clustered_30d_missing,0.0
9,random_forest,max_grid_cell_count_30d_missing,0.0
9,random_forest,b_value_180d_missing,0.001197055653268324
9,random_forest,a_value_180d_missing,0.0015065518725166677
9,random_forest,delta_b_90d_missing,0.0006432857615988339
9,random_forest,province_Davao De Oro,0.005760103957247795
9,random_forest,province_Davao Del Norte,0.009449202333889708
9,random_forest,province_Davao Del Sur,0.003111457155838483
9,random_forest,province_Davao Occidental,0.0006525965026758731
9,random_forest,province_Davao Oriental,0.00023295246577092845
9,gradient_boosting,count_1d,0.0019496224000935352
9,gradient_boosting,count_7d,0.010728424139272996
9,gradient_boosting,count_30d,0.7301159161724009
9,gradient_boosting,max_mag_7d,0.014125202415237351
9,gradient_boosting,max_mag_30d,0.01021996985995933
9,gradient_boosting,mean_depth_30d,0.03138713006315685
9,gradient_boosting,days_since_m5,0.03827826575083572
9,gradient_boosting,min_fault_dist_km,0.019677803048744405
9,gradient_boosting,mean_fault_dist_km_7d,0.02886922934416785
9,gradient_boosting,pct_near_fault_30d,0.023407635585635998
9,gradient_boosting,num_clusters_30d,0.0032338426105986673
9,gradient_boosting,largest_cluster_size_30d,0.0028337660748375564
9,gradient_boosting,pct_clustered_30d,0.010146754609256549
9,gradient_boosting,max_grid_cell_count_30d,0.0019009187550241672
9,gradient_boosting,b_value_180d,0.029782303911024727
9,gradient_boosting,a_value_180d,0.01876195776717809
9,gradient_boosting,delta_b_90d,0.004208320785576432
9,gradient_boosting,count_1d_missing,0.0
9,gradient_boosting,count_7d_missing,0.0
9,gradient_boosting,count_30d_missing,0.0
9,gradient_boosting,max_mag_7d_missing,0.0
9,gradient_boosting,max_mag_30d_missing,0.0
9,gradient_boosting,mean_depth_30d_missing,0.0
9,gradient_boosting,days_since_m5_missing,0.0
9,gradient_boosting,min_fault_dist_km_missing,0.0
9,gradient_boosting,mean_fault_dist_km_7d_missing,0.0
9,gradient_boosting,pct_near_fault_30d_missing,0.0
9,gradient_boosting,num_clusters_30d_missing,0.0
9,gradient_boosting,largest_cluster_size_30d_missing,0.0
9,gradient_boosting,pct_clustered_30d_missing,0.0
9,gradient_boosting,max_grid_cell_count_30d_missing,0.0
9,gradient_boosting,b_value_180d_missing,0.0
9,gradient_boosting,a_value_180d_missing,0.0
9,gradient_boosting,delta_b_90d_missing,0.0
9,gradient_boosting,province_Davao De Oro,0.004237174527481307
9,gradient_boosting,province_Davao Del Norte,0.01260857382385874
9,gradient_boosting,province_Davao Del Sur,0.0004868277495819122
9,gradient_boosting,province_Davao Occidental,0.0029739268582400346
9,gradient_boosting,province_Davao Oriental,6.64337478368531e-05
10,random_forest,count_1d,0.004861283101175268
10,random_forest,count_7d,0.010183035285206286
10,random_forest,count_30d,0.6186147855981557
10,random_forest,max_mag_7d,0.021355354281301565
10,random_forest,max_mag_30d,0.02912120026038682
10,random_forest,mean_depth_30d,0.061387462004725876
10,random_forest,days_since_m5,0.04287710922482662
10,random_forest,min_fault_dist_km,0.022829118625066095
10,random_forest,mean_fault_dist_km_7d,0.04424384137378268
10,random_forest,pct_near_fault_30d,0.024286015365571963
10,random_forest,num_clusters_30d,0.006032487307374885
10,random_forest,largest_cluster_size_30d,0.009287681581304344
10,random_forest,pct_clustered_30d,0.018922022886855756
10,random_forest,max_grid_cell_count_30d,0.005285345839521494
10,random_forest,b_value_180d,0.031997556751117075
10,random_forest,a_value_180d,0.01988957463279028
10,random_forest,delta_b_90d,0.0069721344806304465
10,random_forest,count_1d_missing,0.0
10,random_forest,count_7d_missing,0.0
10,random_forest,count_30d_missing,0.0
10,random_forest,max_mag_7d_missing,0.00019508881969750074
10,random_forest,max_mag_30d_missing,0.00023709031447687577
10,random_forest,mean_depth_30d_missing,0.0001891571204301185
10,random_forest,days_since_m5_missing,0.0
10,random_forest,min_fault_dist_km_missing,0.0002176823613503279
10,random_forest,mean_fault_dist_km_7d_missing,0.0002744843010899351
10,random_forest,pct_near_fault_30d_missing,0.00026273709365760335
10,random_forest,num_clusters_30d_missing,0.0
10,random_forest,largest_cluster_size_30d_missing,0.0
10,random_forest,pct_clustered_30d_missing,0.0
10,random_forest,max_grid_cell_count_30d_missing,0.0
10,random_forest,b_value_180d_missing,0.0011175806311901984
10,random_forest,a_value_180d_missing,0.0014491857091779605
10,random_forest,delta_b_90d_missing,0.0004437861744721035
10,random_forest,province_Davao De Oro,0.006529121053472017
10,random_forest,province_Davao Del Norte,0.007578518801640195
10,random_forest,province_Davao Del Sur,0.002921040750677408
10,random_forest,province_Davao Occidental,0.0002897079060963535
10,random_forest,province_Davao Oriental,0.00014881036277819361
10,gradient_boosting,count_1d,0.004458541497228042
10,gradient_boosting,count_7d,0.015073058711413751
10,gradient_boosting,count_30d,0.7232516061425306
10,gradient_boosting,max_mag_7d,0.009931386936831358
10,gradient_boosting,max_mag_30d,0.0071139684319906525
10,gradient_boosting,mean_depth_30d,0.03356918720698337
10,gradient_boosting,days_since_m5,0.04462012452340088
10,gradient_boosting,min_fault_dist_km,0.016152769349363008
10,gradient_boosting,mean_fault_dist_km_7d,0.030404782883854016
10,gradient_boosting,pct_near_fault_30d,0.03088977203306046
10,gradient_boosting,num_clusters_30d,0.005383052716819532
10,gradient_boosting,largest_cluster_size_30d,0.0020074106859177994
10,gradient_boosting,pct_clustered_30d,0.007607659217626616
10,gradient_boosting,max_grid_cell_count_30d,0.003094016116715135
10,gradient_boosting,b_value_180d,0.027319678801091388
10,gradient_boosting,a_value_180d,0.013418761061526011
10,gradient_boosting,delta_b_90d,0.004722453800521784
10,gradient_boosting,count_1d_missing,0.0
10,gradient_boosting,count_7d_missing,0.0
10,gradient_boosting,count_30d_missing,0.0
10,gradient_boosting,max_mag_7d_missing,0.0
10,gradient_boosting,max_mag_30d_missing,0.0
10,gradient_boosting,mean_depth_30d_missing,0.0
10,gradient_boosting,days_since_m5_missing,0.0
10,gradient_boosting,min_fault_dist_km_missing,0.0
10,gradient_boosting,mean_fault_dist_km_7d_missing,0.0001683991269778138
10,gradient_boosting,pct_near_fault_30d_missing,0.0001927596137042679
10,gradient_boosting,num_clusters_30d_missing,0.0
10,gradient_boosting,largest_cluster_size_30d_missing,0.0
10,gradient_boosting,pct_clustered_30d_missing,0.0
10,gradient_boosting,max_grid_cell_count_30d_missing,0.0
10,gradient_boosting,b_value_180d_missing,0.0
10,gradient_boosting,a_value_180d_missing,0.0
10,gradient_boosting,delta_b_90d_missing,0.0002163871583805848
10,gradient_boosting,province_Davao De Oro,0.004241221859539583
10,gradient_boosting,province_Davao Del Norte,0.012984997023236914
10,gradient_boosting,province_Davao Del Sur,0.0009555287569891671
10,gradient_boosting,province_Davao Occidental,0.0021339142339874113
10,gradient_boosting,province_Davao Oriental,8.856211030991998e-05
11,random_forest,count_1d,0.004640871570934257
11,random_forest,count_7d,0.010403427080642265
11,random_forest,count_30d,0.6064154748988395
11,random_forest,max_mag_7d,0.022243607478213138
11,random_forest,max_mag_30d,0.0298078940809028
11,random_forest,mean_depth_30d,0.06360373226891311
11,random_forest,days_since_m5,0.048551040822070665
11,random_forest,min_fault_dist_km,0.024317546503858246
11,random_forest,mean_fault_dist_km_7d,0.04716004138497745
11,random_forest,pct_near_fault_30d,0.018572864719100565
11,random_forest,num_clusters_30d,0.006391839970624142
11,random_forest,largest_cluster_size_30d,0.010270636094954431
11,random_forest,pct_clustered_30d,0.019618233579012774
11,random_forest,max_grid_cell_count_30d,0.005152845106705877
11,random_forest,b_value_180d,0.03545116545162198
11,random_forest,a_value_180d,0.02239289715341328
11,random_forest,delta_b_90d,0.0072064586228183115
11,random_forest,count_1d_missing,0.0
11,random_forest,count_7d_missing,0.0
11,random_forest,count_30d_missing,0.0
11,random_forest,max_mag_7d_missing,0.00029832785126876076
11,random_forest,max_mag_30d_missing,0.0001592331189866449
11,random_forest,mean_depth_30d_missing,0.00017183442538875376
11,random_forest,days_since_m5_missing,0.0
11,random_forest,min_fault_dist_km_missing,0.00027352442774607503
11,random_forest,mean_fault_dist_km_7d_missing,0.0002224691837393292
11,random_forest,pct_near_fault_30d_missing,0.00022102664894685546
11,random_forest,num_clusters_30d_missing,0.0
11,random_forest,largest_cluster_size_30d_missing,0.0
11,random_forest,pct_clustered_30d_missing,0.0
11,random_forest,max_grid_cell_count_30d_missing,0.0
11,random_forest,b_value_180d_missing,0.001349563507652931
11,random_forest,a_value_180d_missing,0.0009427744087527858
11,random_forest,delta_b_90d_missing,0.00042064648342001165
11,random_forest,province_Davao De Oro,0.005287224679434601
11,random_forest,province_Davao Del Norte,0.0048506231633054795
11,random_forest,province_Davao Del Sur,0.0030047870559785517
11,random_forest,province_Davao Occidental,0.000443365904061038
11,random_forest,province_Davao Oriental,0.00015402235371550269
11,gradient_boosting,count_1d,0.004279853017565672
11,gradient_boosting,count_7d,0.014255373380542289
11,gradient_boosting,count_30d,0.7125964515526039
11,gradient_boosting,max_mag_7d,0.01331876694669368
11,gradient_boosting,max_mag_30d,0.009802745505197243
11,gradient_boosting,mean_depth_30d,0.03091713081953573
11,gradient_boosting,days_since_m5,0.04724130455209549
11,gradient_boosting,min_fault_dist_km,0.012511083961569369
11,gradient_boosting,mean_fault_dist_km_7d,0.05593733821609699
11,gradient_boosting,pct_near_fault_30d,0.011019649420969689
11,gradient_boosting,num_clusters_30d,0.009095365111738063
11,gradient_boosting,largest_cluster_size_30d,0.004560920616988069
11,gradient_boosting,pct_clustered_30d,0.0059173819019635
11,gradient_boosting,max_grid_cell_count_30d,0.003252422373335155
11,gradient_boosting,b_value_180d,0.03276194111268137
11,gradient_boosting,a_value_180d,0.013152789790996117
11,gradient_boosting,delta_b_90d,0.0029426632104597845
11,gradient_boosting,count_1d_missing,0.0
11,gradient_boosting,count_7d_missing,0.0
11,gradient_boosting,count_30d_missing,0.0
11,gradient_boosting,max_mag_7d_missing,0.0
11,gradient_boosting,max_mag_30d_missing,0.0
11,gradient_boosting,mean_depth_30d_missing,0.0
11,gradient_boosting,days_since_m5_missing,0.0
11,gradient_boosting,min_fault_dist_km_missing,0.0
11,gradient_boosting,mean_fault_dist_km_7d_missing,0.0
11,gradient_boosting,pct_near_fault_30d_missing,0.0
11,gradient_boosting,num_clusters_30d_missing,0.0
11,gradient_boosting,largest_cluster_size_30d_missing,0.0
11,gradient_boosting,pct_clustered_30d_missing,0.0
11,gradient_boosting,max_grid_cell_count_30d_missing,0.0
11,gradient_boosting,b_value_180d_missing,0.0
11,gradient_boosting,a_value_180d_missing,0.0003261639802270544
11,gradient_boosting,delta_b_90d_missing,0.0
11,gradient_boosting,province_Davao De Oro,0.0032706785816379556
11,gradient_boosting,province_Davao Del Norte,0.00979422115133193
11,gradient_boosting,province_Davao Del Sur,0.0014832020863725364
11,gradient_boosting,province_Davao Occidental,0.0011865366207412307
11,gradient_boosting,province_Davao Oriental,0.0003760160886572566
12,random_forest,count_1d,0.004841206803114854
12,random_forest,count_7d,0.009205636332080467
12,random_forest,count_30d,0.6045449750145311
12,random_forest,max_mag_7d,0.021881141907558087
12,random_forest,max_mag_30d,0.029306108953039138
12,random_forest,mean_depth_30d,0.06023341447992946
12,random_forest,days_since_m5,0.05496645911755482
12,random_forest,min_fault_dist_km,0.025731828718918413
12,random_forest,mean_fault_dist_km_7d,0.046306391565743635
12,random_forest,pct_near_fault_30d,0.01858451060692699
12,random_forest,num_clusters_30d,0.006718624709855016
12,random_forest,largest_cluster_size_30d,0.008620842504655554
12,random_forest,pct_clustered_30d,0.018868754301152896
12,random_forest,max_grid_cell_count_30d,0.005498712391656583
12,random_forest,b_value_180d,0.03576492265756314
12,random_forest,a_value_180d,0.02402817774960614
12,random_forest,delta_b_90d,0.00821658642884094
12,random_forest,count_1d_missing,0.0
12,random_forest,count_7d_missing,0.0
12,random_forest,count_30d_missing,0.0
12,random_forest,max_mag_7d_missing,0.00031420964672913365
12,random_forest,max_mag_30d_missing,0.00017052574202034812
12,random_forest,mean_depth_30d_missing,0.00018947875722655777
12,random_forest,days_since_m5_missing,0.0
12,random_forest,min_fault_dist_km_missing,0.0003194680473856606
12,random_forest,mean_fault_dist_km_7d_missing,0.00031985106850868436
12,random_forest,pct_near_fault_30d_missing,0.00024988757190027786
12,random_forest,num_clusters_30d_missing,0.0
12,random_forest,largest_cluster_size_30d_missing,0.0
12,random_forest,pct_clustered_30d_missing,0.0
12,random_forest,max_grid_cell_count_30d_missing,0.0
12,random_forest,b_value_180d_missing,0.00049775919925081
12,random_forest,a_value_180d_missing,0.000395234724733624
12,random_forest,delta_b_90d_missing,0.000603340418123342
12,random_forest,province_Davao De Oro,0.006793605658062461
12,random_forest,province_Davao Del Norte,0.003873285807277258
12,random_forest,province_Davao Del Sur,0.002585599281043883
12,random_forest,province_Davao Occidental,0.0002487086519675008
12,random_forest,province_Davao Oriental,0.00012075118304328983
12,gradient_boosting,count_1d,0.002607810670707552
12,gradient_boosting,count_7d,0.01600882114841467
12,gradient_boosting,count_30d,0.7200047245601395
12,gradient_boosting,max_mag_7d,0.013495223258706243
12,gradient_boosting,max_mag_30d,0.012565113458915495
12,gradient_boosting,mean_depth_30d,0.02007476057825662
12,gradient_boosting,days_since_m5,0.04759010631465949
12,gradient_boosting,min_fault_dist_km,0.017127792698028523
12,gradient_boosting,mean_fault_dist_km_7d,0.052367372542825266
12,gradient_boosting,pct_near_fault_30d,0.007872748733816244
12,gradient_boosting,num_clusters_30d,0.008786352460659593
12,gradient_boosting,largest_cluster_size_30d,0.0019065868750032197
12,gradient_boosting,pct_clustered_30d,0.00854027630070973
12,gradient_boosting,max_grid_cell_count_30d,0.002539152602541499
12,gradient_boosting,b_value_180d,0.031962410417624376
12,gradient_boosting,a_value_180d,0.016196859537832755
12,gradient_boosting,delta_b_90d,0.0037820035769771656
12,gradient_boosting,count_1d_missing,0.0
12,gradient_boosting,count_7d_missing,0.0
12,gradient_boosting,count_30d_missing,0.0
12,gradient_boosting,max_mag_7d_missing,0.00011555151234096541
12,gradient_boosting,max_mag_30d_missing,0.0
12,gradient_boosting,mean_depth_30d_missing,0.0
12,gradient_boosting,days_since_m5_missing,0.0
12,gradient_boosting,min_fault_dist_km_missing,0.0
12,gradient_boosting,mean_fault_dist_km_7d_missing,0.0
12,gradient_boosting,pct_near_fault_30d_missing,0.00013276791645404237
12,gradient_boosting,num_clusters_30d_missing,0.0
12,gradient_boosting,largest_cluster_size_30d_missing,0.0
12,gradient_boosting,pct_clustered_30d_missing,0.0
12,gradient_boosting,max_grid_cell_count_30d_missing,0.0
12,gradient_boosting,b_value_180d_missing,0.00016000502548435924
12,gradient_boosting,a_value_180d_missing,7.788553182263732e-05
12,gradient_boosting,delta_b_90d_missing,0.00019565735855665958
12,gradient_boosting,province_Davao De Oro,0.004008905667179289
12,gradient_boosting,province_Davao Del Norte,0.009891572183025398
12,gradient_boosting,province_Davao Del Sur,0.000619428071253104
12,gradient_boosting,province_Davao Occidental,0.0010732370003530816
12,gradient_boosting,province_Davao Oriental,0.00029687399771233453
13,random_forest,count_1d,0.004930257731309307
13,random_forest,count_7d,0.010549745580270152
13,random_forest,count_30d,0.6027032740515145
13,random_forest,max_mag_7d,0.02372574995031183
13,random_forest,max_mag_30d,0.029430749932919564
13,random_forest,mean_depth_30d,0.053284681103542966
13,random_forest,days_since_m5,0.0533459037617767
13,random_forest,min_fault_dist_km,0.027638239476389884
13,random_forest,mean_fault_dist_km_7d,0.044307586973020216
13,random_forest,pct_near_fault_30d,0.021643871507850184
13,random_forest,num_clusters_30d,0.0067316705884557515
13,random_forest,largest_cluster_size_30d,0.008714461224946525
13,random_forest,pct_clustered_30d,0.018752853449316216
13,random_forest,max_grid_cell_count_30d,0.0060193257952707215
13,random_forest,b_value_180d,0.03690769119550372
13,random_forest,a_value_180d,0.026312628664084264
13,random_forest,delta_b_90d,0.008116892575022702
13,random_forest,count_1d_missing,0.0
13,random_forest,count_7d_missing,0.0
13,random_forest,count_30d_missing,0.0
13,random_forest,max_mag_7d_missing,0.00029729542563430844
13,random_forest,max_mag_30d_missing,0.00013372561997333464
13,random_forest,mean_depth_30d_missing,0.00010783006431570421
13,random_forest,days_since_m5_missing,0.0
13,random_forest,min_fault_dist_km_missing,0.0002524444361618732
13,random_forest,mean_fault_dist_km_7d_missing,0.000311801637943215
13,random_forest,pct_near_fault_30d_missing,0.0002159053015066635
13,random_forest,num_clusters_30d_missing,0.0
13,random_forest,largest_cluster_size_30d_missing,0.0
13,random_forest,pct_clustered_30d_missing,0.0
13,random_forest,max_grid_cell_count_30d_missing,0.0
13,random_forest,b_value_180d_missing,0.0007399840437933674
13,random_forest,a_value_180d_missing,0.00026961904586800186
13,random_forest,delta_b_90d_missing,0.0009436481670527072
13,random_forest,province_Davao De Oro,0.006700438032809512
13,random_forest,province_Davao Del Norte,0.004155856591349238
13,random_forest,province_Davao Del Sur,0.002382332433296104
13,random_forest,province_Davao Occidental,0.0003136930304321837
13,random_forest,province_Davao Oriental,5.9842608358945245e-05
13,gradient_boosting,count_1d,0.0018614652699297876
13,gradient_boosting,count_7d,0.018767252593150013
13,gradient_boosting,count_30d,0.7333771149960507
13,gradient_boosting,max_mag_7d,0.013953886555956672
13,gradient_boosting,max_mag_30d,0.006058534964930602
13,gradient_boosting,mean_depth_30d,0.01825842956001825
13,gradient_boosting,days_since_m5,0.04668688191538902
13,gradient_boosting,min_fault_dist_km,0.018042847881848578
13,gradient_boosting,mean_fault_dist_km_7d,0.041974178531608806
13,gradient_boosting,pct_near_fault_30d,0.010575711033855238
13,gradient_boosting,num_clusters_30d,0.0034379625094510427
13,gradient_boosting,largest_cluster_size_30d,0.003035528632493511
13,gradient_boosting,pct_clustered_30d,0.008425176927791348
13,gradient_boosting,max_grid_cell_count_30d,0.0037124465669722277
13,gradient_boosting,b_value_180d,0.03460494332297626
13,gradient_boosting,a_value_180d,0.014783107092470748
13,gradient_boosting,delta_b_90d,0.004576745367158778
13,gradient_boosting,count_1d_missing,0.0
13,gradient_boosting,count_7d_missing,0.0
13,gradient_boosting,count_30d_missing,0.0
13,gradient_boosting,max_mag_7d_missing,2.991161967916372e-05
13,gradient_boosting,max_mag_30d_missing,0.0
13,gradient_boosting,mean_depth_30d_missing,0.0
13,gradient_boosting,days_since_m5_missing,0.0
13,gradient_boosting,min_fault_dist_km_missing,0.0
13,gradient_boosting,mean_fault_dist_km_7d_missing,8.924775482438565e-06
13,gradient_boosting,pct_near_fault_30d_missing,1.021136112507716e-05
13,gradient_boosting,num_clusters_30d_missing,0.0
13,gradient_boosting,largest_cluster_size_30d_missing,0.0
13,gradient_boosting,pct_clustered_30d_missing,0.0
13,gradient_boosting,max_grid_cell_count_30d_missing,0.0
13,gradient_boosting,b_value_180d_missing,0.00011534639477000781
13,gradient_boosting,a_value_180d_missing,0.0
13,gradient_boosting,delta_b_90d_missing,0.0026882715700342562
13,gradient_boosting,province_Davao De Oro,0.0034514054680408477
13,gradient_boosting,province_Davao Del Norte,0.00936404049683807
13,gradient_boosting,province_Davao Del Sur,0.0010694998615913389
13,gradient_boosting,province_Davao Occidental,0.0006414405615656506
13,gradient_boosting,province_Davao Oriental,0.0004887341688213832
